Distance_km,Traffic_Density,Road_Type,Time_of_Day,Day_of_Week,Weather,Num_Traffic_Signals,Speed_Limit_kmph,Incident_Type,Population_Density_per_km2,Response_Time_minutes
1.97,Low,Primary,Night,Fri,Clear,2,30,Medical,9166,4.48
2.41,Low,Secondary,Afternoon,Tue,Clear,3,60,Other,8490,4.84
3.0,Low,Primary,Afternoon,Mon,Clear,3,60,Medical,200,3.54
0.89,High,Primary,Night,Sun,Clear,3,40,Fire,8038,5.0
8.91,High,Secondary,Afternoon,Tue,Clear,2,60,Other,6611,18.06
0.56,High,Primary,Morning,Tue,Clear,2,60,Medical,6536,1.0
10.11,Medium,Residential,Evening,Tue,Fog,1,60,Fire,2994,22.44
0.04,Medium,Primary,Morning,Fri,Snow,2,40,Crime,6358,1.0
1.97,Low,Primary,Morning,Thu,Clear,4,40,Medical,6838,3.84
1.22,Medium,Secondary,Night,Mon,Rain,1,40,Fire,4412,2.31
1.79,Medium,Secondary,Afternoon,Sun,Clear,6,70,Crime,9408,4.08
2.54,High,Secondary,Evening,Mon,Rain,3,60,Medical,200,6.83
1.72,High,Primary,Afternoon,Mon,Clear,2,60,Medical,5089,6.55
1.61,High,Residential,Morning,Wed,Rain,2,50,Medical,3024,4.29
3.96,High,Residential,Afternoon,Sat,Clear,2,50,Other,7569,12.23
3.47,High,Secondary,Morning,Tue,Rain,3,50,Medical,6889,11.27
5.37,Low,Residential,Afternoon,Thu,Clear,2,50,Medical,3394,8.67
0.86,High,Secondary,Afternoon,Thu,Clear,4,60,Fire,5648,3.71
2.82,Medium,Primary,Morning,Wed,Clear,3,60,Medical,827,4.19
2.64,Low,Primary,Evening,Fri,Clear,4,50,Medical,7697,5.41
1.38,Low,Primary,Morning,Wed,Clear,2,60,Medical,435,1.12
2.0,Medium,Residential,Afternoon,Wed,Clear,1,40,Crime,4153,3.62
1.13,Low,Primary,Evening,Tue,Clear,3,30,Crime,2888,4.01
0.46,Medium,Secondary,Afternoon,Fri,Rain,3,60,Medical,7990,4.16
0.72,Medium,Primary,Night,Sat,Fog,2,50,Medical,2993,1.45
0.33,High,Secondary,Evening,Sat,Clear,4,60,Medical,8715,1.95
3.45,High,Primary,Night,Wed,Clear,4,50,Medical,7795,9.85
3.24,Medium,Residential,Afternoon,Sat,Clear,2,50,Medical,200,6.36
9.02,Low,Primary,Night,Thu,Clear,2,30,Medical,9983,14.3
3.92,Low,Residential,Evening,Tue,Rain,2,50,Medical,1448,10.68
0.16,Low,Residential,Evening,Sat,Clear,1,30,Medical,4439,1.0
6.47,Low,Secondary,Night,Fri,Clear,2,50,Medical,6696,7.54
5.96,High,Primary,Evening,Thu,Clear,4,40,Medical,6712,15.55
1.76,Medium,Primary,Night,Mon,Clear,5,50,Medical,5963,4.36
2.64,Low,Residential,Afternoon,Tue,Fog,6,70,Medical,5283,6.78
11.2,Low,Primary,Evening,Thu,Clear,1,70,Fire,2960,11.03
2.28,Medium,Primary,Afternoon,Wed,Fog,2,30,Medical,5643,8.35
7.07,Medium,Secondary,Morning,Wed,Clear,1,70,Medical,4148,8.64
0.26,Low,Primary,Evening,Tue,Clear,2,60,Fire,5520,1.29
0.64,High,Primary,Night,Fri,Fog,1,50,Medical,200,1.65
1.74,Low,Secondary,Evening,Sun,Clear,6,50,Medical,11111,1.95
2.64,Low,Primary,Evening,Wed,Clear,5,50,Medical,7378,5.52
5.08,Low,Primary,Evening,Thu,Clear,2,60,Other,5025,6.95
13.33,Medium,Secondary,Afternoon,Mon,Clear,2,40,Medical,6017,27.37
1.48,Low,Primary,Morning,Fri,Clear,1,40,Crime,6578,2.96
0.15,Low,Secondary,Morning,Sun,Rain,4,70,Crime,6246,1.81
4.85,Low,Primary,Morning,Tue,Clear,4,60,Crime,6636,4.94
2.78,Medium,Secondary,Evening,Wed,Clear,7,50,Fire,5728,7.75
0.66,Low,Secondary,Evening,Fri,Clear,5,40,Medical,4424,4.22
2.05,Low,Secondary,Afternoon,Mon,Clear,6,70,Crime,1690,3.53
4.07,Low,Primary,Morning,Fri,Clear,2,40,Fire,4227,4.31
4.41,Low,Primary,Afternoon,Fri,Clear,4,30,Fire,5809,8.57
2.08,Medium,Residential,Afternoon,Tue,Clear,0,50,Fire,7546,3.24
1.09,Low,Primary,Afternoon,Sun,Clear,2,60,Medical,6200,2.13
10.92,Low,Secondary,Afternoon,Mon,Clear,2,60,Medical,4272,12.84
3.27,Medium,Residential,Afternoon,Mon,Clear,1,60,Other,5195,6.62
1.57,Low,Secondary,Night,Fri,Clear,2,50,Other,2351,1.24
0.99,Low,Primary,Afternoon,Wed,Clear,2,30,Medical,6296,3.27
3.94,Low,Primary,Evening,Fri,Clear,4,50,Other,3995,6.26
0.83,High,Residential,Evening,Thu,Clear,4,40,Medical,2037,4.18
0.57,Medium,Secondary,Afternoon,Wed,Clear,2,50,Medical,4308,2.7
2.26,High,Secondary,Evening,Tue,Fog,3,40,Fire,5468,9.47
1.03,High,Secondary,Evening,Mon,Clear,2,60,Fire,7498,1.74
2.97,High,Residential,Morning,Sat,Clear,2,60,Crime,4914,6.35
0.38,Medium,Secondary,Morning,Wed,Clear,2,50,Crime,200,1.7
3.19,Medium,Primary,Evening,Tue,Clear,2,70,Fire,4542,3.95
1.0,Low,Secondary,Afternoon,Fri,Clear,5,50,Other,4487,2.42
0.0,Low,Secondary,Afternoon,Tue,Clear,1,70,Fire,2722,1.96
0.41,Medium,Primary,Morning,Thu,Clear,1,40,Medical,2925,1.0
8.14,High,Residential,Morning,Sat,Rain,4,60,Fire,7685,20.81
6.06,Medium,Primary,Evening,Tue,Clear,1,50,Crime,5900,11.31
0.8,Medium,Secondary,Evening,Sat,Clear,2,40,Other,7679,5.17
4.52,Medium,Primary,Evening,Sat,Clear,2,60,Medical,6980,6.4
2.81,Low,Primary,Afternoon,Wed,Clear,4,60,Medical,4818,5.08
10.61,Low,Secondary,Night,Sun,Clear,2,70,Medical,5917,8.71
1.4,Medium,Residential,Evening,Mon,Clear,4,50,Other,4753,2.2
3.43,Low,Secondary,Evening,Wed,Clear,1,60,Other,3769,5.71
0.2,Medium,Primary,Morning,Wed,Clear,1,70,Medical,1440,1.09
1.51,High,Secondary,Afternoon,Mon,Clear,1,50,Fire,3932,4.26
9.96,High,Primary,Night,Thu,Clear,4,50,Medical,8040,17.67
2.32,Low,Primary,Afternoon,Wed,Rain,4,50,Fire,1218,3.87
1.02,High,Primary,Evening,Mon,Fog,4,70,Medical,5812,4.65
0.38,Low,Primary,Evening,Mon,Clear,3,60,Other,1783,1.0
3.65,Low,Secondary,Morning,Wed,Snow,4,70,Medical,3267,6.09
3.11,Medium,Secondary,Evening,Sat,Clear,4,50,Crime,5927,7.69
1.4,Low,Primary,Morning,Mon,Rain,4,60,Fire,4815,1.98
9.04,Low,Residential,Evening,Sat,Clear,4,50,Other,6418,17.99
0.07,Low,Primary,Night,Fri,Rain,4,40,Fire,3944,2.52
1.09,Medium,Residential,Night,Wed,Clear,0,60,Medical,5022,2.02
7.62,Low,Secondary,Evening,Sat,Clear,1,60,Medical,4274,9.47
1.16,Medium,Primary,Afternoon,Thu,Clear,2,30,Crime,4463,2.13
0.87,Medium,Residential,Evening,Fri,Rain,1,50,Medical,7491,2.49
2.29,Medium,Primary,Evening,Sun,Fog,2,70,Crime,6666,2.9
5.21,High,Secondary,Morning,Thu,Clear,6,50,Crime,1633,11.19
0.33,Low,Primary,Morning,Sat,Clear,2,50,Medical,6343,1.0
8.6,Low,Secondary,Evening,Sun,Clear,5,50,Other,7524,17.35
4.76,Low,Secondary,Morning,Wed,Clear,1,50,Fire,3629,2.97
0.6,Low,Primary,Night,Tue,Rain,3,50,Other,4095,2.86
3.73,Medium,Primary,Afternoon,Mon,Clear,2,60,Medical,3264,3.89
1.46,Low,Secondary,Afternoon,Fri,Clear,5,50,Other,3899,3.85
1.54,Low,Primary,Afternoon,Wed,Clear,1,60,Crime,4700,4.31
4.59,Medium,Primary,Night,Mon,Clear,5,50,Fire,6041,8.77
9.87,Medium,Secondary,Night,Sat,Clear,1,40,Fire,5187,17.44
0.41,Medium,Residential,Morning,Tue,Clear,3,60,Fire,6146,1.0
1.64,High,Primary,Evening,Thu,Clear,4,40,Crime,6442,7.55
1.97,Medium,Primary,Evening,Wed,Clear,3,60,Other,5670,3.1
1.42,Medium,Residential,Evening,Wed,Clear,6,60,Medical,9621,5.07
1.35,Low,Primary,Evening,Sat,Clear,2,50,Fire,3742,3.35
0.16,High,Secondary,Morning,Tue,Rain,5,50,Medical,8928,3.43
3.47,Medium,Residential,Afternoon,Sun,Clear,3,50,Medical,1636,4.52
1.72,Low,Residential,Afternoon,Thu,Rain,5,40,Medical,4042,5.99
0.65,Low,Primary,Morning,Wed,Clear,6,50,Medical,5044,2.6
5.08,Medium,Primary,Morning,Sat,Clear,2,30,Crime,4105,12.6
4.87,High,Primary,Morning,Sun,Clear,1,60,Medical,7284,7.85
2.0,Low,Residential,Evening,Mon,Clear,3,60,Other,200,6.65
1.06,Low,Residential,Morning,Sat,Rain,3,60,Medical,3354,2.52
3.05,High,Primary,Evening,Tue,Rain,2,60,Crime,3062,7.49
1.02,High,Secondary,Evening,Sun,Clear,3,60,Medical,200,1.82
0.81,Low,Residential,Night,Wed,Rain,1,60,Crime,1557,1.29
3.93,Low,Primary,Evening,Sat,Clear,0,50,Other,8670,3.63
0.12,Medium,Primary,Night,Sun,Clear,2,50,Medical,3694,2.19
0.3,Low,Primary,Morning,Thu,Clear,5,50,Other,1558,2.23
0.02,High,Secondary,Evening,Fri,Clear,2,50,Medical,6751,1.0
0.5,Low,Residential,Morning,Wed,Clear,3,50,Medical,419,2.48
0.21,Low,Residential,Evening,Thu,Clear,2,50,Medical,7363,1.0
16.42,Low,Primary,Afternoon,Tue,Rain,2,60,Crime,7466,22.76
1.02,Low,Primary,Evening,Thu,Rain,4,50,Medical,4574,1.47
0.48,Low,Secondary,Afternoon,Thu,Rain,4,60,Medical,5567,1.0
0.83,Low,Residential,Morning,Sun,Clear,2,50,Medical,10896,1.0
8.25,Medium,Secondary,Evening,Tue,Clear,4,50,Other,5157,19.44
2.2,Low,Secondary,Night,Fri,Rain,2,50,Fire,10583,5.27
1.36,High,Secondary,Morning,Sat,Clear,3,60,Medical,5615,3.83
6.2,Low,Primary,Night,Mon,Rain,5,50,Other,5246,11.42
1.51,Medium,Secondary,Morning,Fri,Clear,3,70,Crime,200,3.74
1.22,Low,Residential,Evening,Mon,Clear,4,60,Crime,4232,4.06
0.7,Low,Primary,Night,Mon,Clear,0,30,Medical,5037,1.0
1.42,Medium,Secondary,Morning,Mon,Rain,8,60,Crime,9329,7.32
1.14,Medium,Primary,Afternoon,Wed,Clear,1,60,Fire,6701,1.0
3.39,Medium,Secondary,Afternoon,Fri,Rain,2,50,Crime,6908,9.38
1.03,Medium,Secondary,Afternoon,Thu,Clear,1,50,Medical,4491,3.19
2.58,Medium,Secondary,Evening,Sun,Clear,2,50,Fire,7634,5.13
0.2,Low,Residential,Evening,Wed,Clear,3,60,Medical,8647,1.99
0.64,High,Primary,Night,Sun,Clear,4,60,Medical,3681,2.6
1.57,Medium,Secondary,Morning,Tue,Clear,3,40,Other,4901,3.39
8.29,High,Primary,Afternoon,Tue,Fog,2,40,Fire,4457,28.15
1.42,High,Residential,Afternoon,Mon,Clear,4,60,Crime,3591,4.08
3.27,Low,Primary,Night,Wed,Clear,0,50,Fire,2141,3.67
0.88,Low,Residential,Morning,Sat,Fog,6,50,Medical,8230,2.74
0.41,Medium,Primary,Night,Sun,Clear,3,60,Crime,6394,1.0
0.18,Medium,Primary,Afternoon,Sat,Clear,5,40,Medical,4729,1.69
1.09,Medium,Primary,Evening,Wed,Clear,1,50,Fire,1629,1.29
0.51,Medium,Residential,Afternoon,Tue,Clear,2,60,Fire,7358,1.0
0.57,Low,Primary,Night,Thu,Clear,2,50,Medical,6107,1.0
4.29,Low,Primary,Evening,Fri,Clear,1,40,Medical,4604,7.02
0.05,Low,Primary,Evening,Fri,Clear,1,50,Fire,200,1.0
2.45,Medium,Primary,Evening,Mon,Rain,0,50,Medical,619,4.76
1.43,Medium,Primary,Afternoon,Sun,Rain,1,40,Medical,2686,3.8
2.12,Low,Secondary,Morning,Mon,Clear,1,50,Medical,2093,1.07
2.48,Medium,Primary,Evening,Mon,Clear,1,50,Medical,6763,4.84
1.13,Low,Secondary,Afternoon,Tue,Clear,3,70,Other,6456,2.99
1.05,Low,Primary,Evening,Tue,Clear,2,40,Medical,7895,1.61
3.97,Medium,Secondary,Evening,Sat,Rain,3,60,Other,2491,10.26
6.15,Low,Secondary,Afternoon,Fri,Clear,5,60,Crime,4156,8.38
0.64,Medium,Primary,Evening,Sat,Fog,2,60,Medical,5213,3.03
0.31,High,Primary,Evening,Sat,Clear,2,50,Other,5875,1.0
6.84,High,Primary,Evening,Mon,Clear,3,40,Medical,7409,21.42
1.29,Low,Primary,Evening,Sat,Clear,5,60,Medical,8540,5.06
2.4,Medium,Secondary,Morning,Wed,Clear,3,60,Medical,10384,4.56
1.34,Medium,Secondary,Night,Sat,Clear,3,70,Medical,3475,3.92
0.4,Medium,Secondary,Afternoon,Sun,Snow,2,60,Medical,5603,1.28
2.67,Medium,Primary,Night,Thu,Clear,1,30,Crime,3006,5.74
2.23,Low,Primary,Morning,Tue,Clear,2,70,Medical,7639,4.35
0.68,Low,Primary,Morning,Sat,Clear,1,60,Medical,3679,1.0
1.8,Medium,Secondary,Evening,Sun,Clear,2,70,Medical,4774,4.65
4.78,Medium,Secondary,Afternoon,Mon,Clear,3,40,Fire,5734,9.93
2.68,Low,Primary,Night,Sun,Clear,2,60,Medical,4134,3.11
0.31,Low,Residential,Morning,Mon,Clear,5,50,Medical,8451,1.0
2.38,Medium,Primary,Morning,Tue,Clear,3,40,Medical,2975,5.14
3.64,Low,Residential,Morning,Fri,Clear,5,30,Medical,7362,12.02
4.72,Low,Primary,Morning,Fri,Rain,2,50,Other,4186,7.32
2.98,Low,Residential,Evening,Sun,Clear,1,30,Fire,200,8.45
0.5,Low,Primary,Afternoon,Fri,Clear,3,60,Crime,4724,1.0
3.72,Medium,Residential,Afternoon,Fri,Clear,2,50,Medical,5835,7.89
3.39,Low,Primary,Morning,Wed,Clear,2,70,Medical,8507,3.8
0.07,Low,Primary,Morning,Mon,Clear,2,60,Medical,9217,1.0
1.59,Low,Primary,Morning,Fri,Clear,3,60,Other,6210,2.93
1.21,Low,Residential,Evening,Sun,Clear,8,50,Medical,360,5.94
3.32,Medium,Residential,Evening,Sun,Rain,7,50,Medical,5759,11.09
0.73,Low,Primary,Evening,Sun,Clear,0,60,Medical,3457,1.0
2.68,Medium,Secondary,Night,Fri,Clear,3,50,Crime,4605,4.21
7.33,Low,Secondary,Night,Sat,Rain,8,70,Medical,1845,10.05
4.8,Low,Primary,Afternoon,Sun,Clear,3,60,Fire,3951,5.47
7.63,Low,Primary,Afternoon,Thu,Clear,5,60,Medical,3786,10.23
11.52,Low,Residential,Night,Thu,Fog,4,50,Medical,5289,21.35
0.03,Medium,Secondary,Evening,Sun,Clear,2,50,Medical,5271,1.3
2.92,Medium,Primary,Afternoon,Mon,Rain,4,50,Medical,2307,5.0
1.6,High,Primary,Evening,Sat,Fog,3,60,Medical,863,4.72
5.9,Low,Primary,Night,Tue,Clear,3,60,Medical,895,3.91
0.87,Low,Secondary,Evening,Fri,Clear,3,60,Other,1143,4.11
11.89,Low,Primary,Afternoon,Wed,Rain,4,60,Medical,5595,14.56
2.85,Medium,Secondary,Night,Thu,Clear,1,50,Other,5748,4.09
4.73,Low,Primary,Night,Fri,Clear,3,60,Crime,6034,5.09
0.27,Low,Primary,Morning,Tue,Clear,0,70,Crime,1478,1.0
0.61,Low,Primary,Night,Wed,Rain,3,60,Crime,2985,1.0
4.26,Low,Residential,Night,Thu,Clear,5,50,Crime,2852,6.42
0.07,High,Primary,Morning,Sat,Fog,1,60,Medical,5099,2.74
5.09,Medium,Residential,Evening,Tue,Clear,1,70,Crime,5364,9.11
0.04,Medium,Primary,Afternoon,Tue,Rain,2,60,Medical,6990,1.23
3.21,Medium,Secondary,Evening,Sat,Rain,0,60,Medical,4597,6.76
1.36,Medium,Primary,Night,Wed,Clear,3,60,Crime,12736,1.4
2.84,Low,Secondary,Afternoon,Wed,Fog,2,60,Fire,7283,8.21
3.57,Medium,Residential,Afternoon,Thu,Clear,4,40,Medical,3587,10.22
1.26,Low,Primary,Night,Wed,Snow,4,50,Other,3504,2.95
0.34,Low,Primary,Night,Fri,Rain,2,60,Fire,6338,2.06
0.22,Medium,Secondary,Morning,Wed,Clear,3,50,Medical,3592,2.81
2.67,Medium,Primary,Night,Sat,Clear,2,60,Fire,3094,2.19
2.21,Medium,Secondary,Morning,Tue,Clear,2,50,Other,3878,7.53
4.07,Medium,Primary,Afternoon,Wed,Clear,3,40,Medical,5501,8.57
2.14,Low,Secondary,Evening,Sun,Clear,3,30,Medical,5688,5.65
1.65,Low,Secondary,Evening,Thu,Clear,5,30,Medical,200,7.08
1.52,Low,Primary,Evening,Fri,Clear,2,50,Medical,3482,1.64
0.08,Medium,Secondary,Morning,Wed,Clear,3,30,Medical,7706,1.0
1.23,High,Secondary,Morning,Fri,Snow,0,50,Medical,10815,2.55
11.19,Low,Primary,Night,Wed,Clear,2,50,Crime,4913,10.08
6.2,Low,Primary,Morning,Fri,Clear,1,60,Medical,5472,4.99
1.2,Medium,Secondary,Morning,Sun,Clear,2,60,Crime,4733,3.24
2.66,High,Primary,Evening,Wed,Clear,2,50,Fire,8289,7.08
5.64,Medium,Residential,Evening,Wed,Rain,2,50,Medical,3163,14.16
1.75,Low,Secondary,Afternoon,Mon,Clear,3,30,Fire,7937,4.08
0.05,High,Primary,Morning,Tue,Clear,3,40,Fire,8463,1.08
0.23,High,Residential,Night,Thu,Clear,2,70,Medical,7579,1.0
2.14,Low,Primary,Night,Thu,Clear,3,70,Medical,4354,2.61
10.46,High,Secondary,Morning,Mon,Clear,2,50,Medical,5808,20.15
3.54,Medium,Primary,Evening,Wed,Clear,3,50,Medical,8589,9.77
0.22,Low,Secondary,Afternoon,Tue,Clear,5,60,Medical,6458,1.0
0.63,Medium,Secondary,Evening,Fri,Clear,2,40,Fire,387,1.0
4.43,High,Secondary,Afternoon,Mon,Rain,1,40,Crime,5217,16.83
5.52,Medium,Primary,Evening,Thu,Clear,1,40,Other,2857,13.69
2.88,Low,Primary,Afternoon,Thu,Clear,0,60,Medical,6199,3.84
3.1,High,Primary,Afternoon,Sat,Clear,5,30,Other,5568,11.24
0.09,Low,Primary,Night,Sun,Snow,2,30,Fire,2634,1.0
5.29,Medium,Primary,Afternoon,Sat,Rain,2,60,Fire,6942,9.9
4.66,Medium,Secondary,Evening,Thu,Clear,2,60,Other,4832,8.04
0.9,Low,Residential,Afternoon,Wed,Rain,4,60,Medical,4649,3.21
3.7,Low,Primary,Morning,Sat,Fog,5,70,Crime,4599,6.46
0.73,High,Primary,Afternoon,Fri,Clear,4,50,Fire,4915,1.64
0.12,Low,Residential,Afternoon,Fri,Clear,4,50,Medical,5292,1.68
0.67,Medium,Residential,Afternoon,Fri,Clear,3,50,Crime,6524,3.58
0.59,Medium,Secondary,Evening,Wed,Clear,6,60,Medical,4600,3.44
1.24,Medium,Primary,Evening,Sun,Clear,1,50,Medical,6166,1.07
1.63,Medium,Secondary,Night,Thu,Clear,2,60,Fire,7208,2.9
2.13,Low,Residential,Afternoon,Sat,Rain,1,60,Medical,8390,4.41
1.94,Low,Primary,Morning,Sun,Rain,4,50,Medical,2952,4.12
0.95,High,Secondary,Morning,Sun,Clear,3,60,Crime,2688,3.02
0.09,Medium,Secondary,Night,Sat,Clear,3,60,Medical,1817,1.52
2.79,Low,Primary,Morning,Thu,Clear,2,70,Medical,4000,1.08
1.51,High,Secondary,Morning,Wed,Clear,0,70,Medical,6923,1.44
1.06,Medium,Secondary,Morning,Tue,Rain,5,50,Medical,395,3.68
6.05,Low,Secondary,Afternoon,Wed,Clear,5,60,Medical,2964,7.65
4.12,High,Secondary,Afternoon,Wed,Clear,6,50,Medical,2549,10.19
5.85,Medium,Primary,Morning,Thu,Clear,5,50,Medical,4829,9.04
2.05,Low,Secondary,Afternoon,Fri,Clear,4,50,Medical,7394,4.69
0.42,Low,Secondary,Afternoon,Sun,Clear,1,70,Medical,2442,1.14
3.57,Medium,Residential,Evening,Thu,Clear,5,30,Medical,7312,16.36
0.69,Medium,Primary,Evening,Sat,Clear,3,60,Crime,9161,2.14
1.75,Low,Primary,Evening,Tue,Rain,4,50,Medical,7176,6.11
0.2,Low,Residential,Afternoon,Mon,Clear,2,60,Medical,3577,1.0
5.23,Low,Secondary,Morning,Sat,Fog,1,60,Fire,516,7.78
0.4,Medium,Residential,Evening,Mon,Clear,3,50,Crime,6215,1.0
7.0,Low,Primary,Afternoon,Wed,Rain,1,70,Medical,7044,9.32
5.99,Low,Primary,Afternoon,Mon,Clear,7,60,Crime,5083,6.41
1.87,Medium,Primary,Night,Sun,Clear,2,50,Medical,9079,2.8
4.09,Medium,Residential,Night,Sat,Clear,5,60,Crime,200,6.72
2.9,Medium,Residential,Night,Fri,Clear,2,50,Crime,5286,3.64
4.87,Low,Secondary,Night,Thu,Fog,5,50,Fire,7471,8.58
1.7,Low,Primary,Night,Tue,Clear,3,50,Medical,7482,2.67
4.62,Low,Primary,Evening,Tue,Clear,2,40,Medical,3306,6.79
1.86,High,Secondary,Afternoon,Tue,Rain,6,50,Crime,3886,7.2
8.49,Medium,Secondary,Night,Sat,Clear,5,60,Medical,8109,12.57
2.0,Low,Secondary,Night,Sat,Fog,6,60,Crime,4530,2.72
1.86,Low,Primary,Morning,Thu,Clear,2,50,Medical,6131,4.22
4.61,Medium,Secondary,Afternoon,Fri,Rain,3,60,Crime,3599,9.91
5.17,Medium,Primary,Morning,Tue,Clear,3,60,Other,2376,5.56
2.43,Medium,Secondary,Night,Mon,Clear,4,50,Fire,6685,5.02
0.59,High,Secondary,Evening,Fri,Clear,2,60,Crime,3886,2.82
1.89,Medium,Residential,Morning,Fri,Rain,5,60,Medical,4686,5.23
10.33,Medium,Secondary,Afternoon,Sat,Clear,4,70,Crime,4974,15.4
4.19,High,Primary,Night,Sat,Clear,4,50,Crime,3463,9.58
5.0,Medium,Primary,Evening,Fri,Clear,2,70,Medical,1253,4.21
0.1,Medium,Residential,Afternoon,Tue,Clear,1,60,Fire,4720,1.0
1.89,High,Primary,Afternoon,Fri,Clear,2,50,Crime,4578,7.01
3.12,Low,Primary,Morning,Sat,Rain,3,60,Medical,3410,3.8
5.32,Low,Residential,Morning,Tue,Clear,7,40,Fire,4841,12.14
0.15,High,Secondary,Evening,Mon,Clear,6,50,Crime,8375,4.37
5.74,Medium,Secondary,Afternoon,Sat,Rain,5,40,Medical,200,15.37
2.38,High,Primary,Afternoon,Mon,Clear,2,60,Medical,200,3.38
0.66,Low,Residential,Evening,Mon,Clear,2,30,Medical,6482,3.35
1.14,Medium,Primary,Morning,Sat,Clear,3,70,Medical,3626,2.83
0.99,Low,Primary,Night,Sat,Fog,2,30,Other,2947,2.56
2.27,Medium,Primary,Afternoon,Mon,Clear,1,70,Crime,7587,2.98
0.16,Low,Primary,Morning,Fri,Clear,2,60,Medical,6326,1.0
0.52,Low,Residential,Morning,Fri,Clear,2,60,Other,3548,1.0
5.03,Low,Secondary,Morning,Sun,Clear,3,50,Medical,5757,7.36
0.43,Medium,Secondary,Morning,Tue,Snow,4,50,Other,2142,5.03
0.8,Low,Residential,Afternoon,Sun,Clear,0,40,Medical,1999,2.36
1.81,Low,Primary,Evening,Mon,Clear,4,50,Medical,4851,6.11
2.18,Low,Primary,Afternoon,Wed,Fog,3,50,Fire,4220,5.13
4.33,Low,Secondary,Afternoon,Mon,Clear,2,60,Medical,5163,6.43
1.78,High,Secondary,Night,Thu,Clear,6,30,Fire,2433,7.28
4.68,Low,Secondary,Afternoon,Wed,Clear,4,40,Fire,4954,8.18
2.89,Low,Primary,Evening,Thu,Rain,2,50,Fire,5326,4.56
0.36,High,Secondary,Morning,Wed,Clear,1,40,Other,4919,2.58
0.51,Medium,Primary,Morning,Sat,Clear,6,60,Medical,1399,3.9
1.72,Medium,Primary,Afternoon,Tue,Clear,1,30,Crime,1853,4.9
1.52,Medium,Primary,Morning,Sun,Fog,4,60,Medical,9152,4.47
4.08,High,Primary,Night,Fri,Rain,0,50,Other,200,9.6
2.61,Low,Primary,Morning,Tue,Clear,3,60,Other,7018,2.0
1.47,High,Primary,Evening,Wed,Clear,1,50,Medical,3820,3.5
0.56,High,Residential,Evening,Mon,Rain,2,60,Crime,4472,4.48
0.77,Medium,Residential,Morning,Tue,Fog,1,60,Medical,2258,2.8
2.57,Medium,Secondary,Evening,Wed,Rain,2,50,Fire,200,4.51
1.65,Medium,Residential,Afternoon,Mon,Rain,2,40,Medical,5338,6.09
2.17,Low,Residential,Evening,Fri,Clear,4,50,Other,3509,5.37
0.56,Low,Primary,Evening,Wed,Clear,2,60,Crime,5514,2.78
3.26,High,Secondary,Afternoon,Thu,Rain,1,60,Other,6300,8.09
5.74,Medium,Residential,Afternoon,Thu,Rain,2,50,Crime,7886,16.68
0.89,Low,Secondary,Afternoon,Thu,Rain,0,60,Medical,5925,1.0
2.03,Medium,Primary,Morning,Mon,Clear,0,50,Medical,6308,5.76
11.13,Medium,Secondary,Morning,Sun,Clear,4,40,Fire,4460,25.09
1.22,Low,Primary,Night,Mon,Clear,3,60,Crime,200,2.3
2.71,Medium,Primary,Afternoon,Sun,Rain,5,50,Fire,7263,5.7
0.28,Medium,Primary,Morning,Tue,Clear,3,50,Medical,3449,2.93
2.79,Low,Primary,Morning,Mon,Rain,2,50,Crime,200,5.6
0.28,High,Primary,Afternoon,Wed,Clear,2,60,Fire,3977,3.39
9.6,Low,Residential,Morning,Thu,Clear,5,60,Crime,752,12.23
3.77,Medium,Primary,Afternoon,Sun,Clear,0,50,Medical,4679,5.27
4.66,Low,Primary,Morning,Fri,Clear,4,50,Crime,6044,6.69
3.65,Medium,Primary,Morning,Sat,Clear,2,50,Other,4281,5.96
2.67,Low,Secondary,Evening,Thu,Fog,6,50,Medical,5404,6.19
1.79,Low,Residential,Night,Wed,Clear,5,60,Medical,5104,5.51
5.86,High,Primary,Afternoon,Sat,Clear,3,50,Fire,8758,12.13
9.43,Low,Primary,Evening,Fri,Clear,2,60,Medical,5215,9.9
2.07,Medium,Secondary,Morning,Tue,Rain,4,70,Medical,3158,1.98
8.04,Medium,Secondary,Evening,Mon,Clear,2,50,Fire,3790,14.15
2.63,High,Primary,Morning,Wed,Clear,2,50,Medical,4237,5.94
2.32,Medium,Primary,Evening,Sat,Rain,4,50,Medical,3205,5.15
1.82,Low,Secondary,Night,Mon,Clear,1,60,Fire,1101,1.0
0.7,Low,Primary,Evening,Sun,Clear,5,40,Medical,2527,3.66
0.01,High,Residential,Evening,Tue,Fog,4,50,Medical,3534,3.33
0.83,High,Primary,Evening,Fri,Clear,5,30,Medical,3522,4.76
2.14,Low,Primary,Afternoon,Sat,Clear,2,50,Medical,7184,4.75
1.43,Medium,Residential,Evening,Wed,Clear,3,70,Medical,8032,3.34
1.79,Medium,Residential,Afternoon,Sun,Rain,2,40,Crime,6008,6.78
11.83,High,Primary,Morning,Fri,Clear,6,50,Crime,5650,25.68
1.29,High,Residential,Afternoon,Sat,Clear,5,60,Medical,4627,6.51
1.81,High,Secondary,Evening,Sat,Clear,3,60,Medical,7217,5.32
0.43,High,Primary,Morning,Wed,Clear,3,60,Other,6408,1.11
0.15,High,Secondary,Evening,Tue,Clear,3,50,Crime,7074,1.0
4.48,Low,Primary,Evening,Tue,Clear,3,40,Medical,200,5.97
